"user_id","transactions_count","distinct_servers_count","transactions_size_mean","transactions_geodesic_distance_mean","transactions_iat_mean"
32658,64,1,2054,6877,2829
32659,1282,692,558,8596,1468
32661,1,1,482,0,2419200
32673,4,1,284086,6877,14619
32679,7,2,166085,6877,208702
32685,1518,671,1631,7427,1033
32688,3,3,49026,4585,557162
32692,8,3,381320,0,253503
32702,8,1,1412509,6877,223661
32706,2,2,167462,0,115100
32723,1,1,1280,6877,2419200
32728,15,4,336602,0,145580
32732,4,1,103572,0,44807
32743,3,1,29622,6877,159944
32761,82,37,447,7181,8154
32763,1,1,1409,6877,2419200
32769,1,1,45738,6877,2419200
32783,5,1,58504,6877,412060
32807,2,1,534,6877,950230
32820,1,1,4057,6877,2419200
32822,1,1,17105,6877,2419200
32837,15,1,2247,0,857
32852,6,5,213,10479,313
32863,4,1,1047784,0,218377
32884,3,2,8987466,6877,347046
32887,1,1,2383,6877,2419200
32890,117,1,574,0,11091
32902,7,1,16767,0,124463
32909,1,1,1467,0,2419200
32916,253,1,229,0,160
32943,9,9,8111,7457,2371
32944,1,1,256,6877,2419200
32962,2,1,48555,6877,299221
32966,8,1,44646,6877,50698
32968,2,1,737136,6877,767375
32978,7,5,1144,6877,7274
32991,4,1,1843403,0,212266
32992,1,1,113174,6877,2419200
32995,2,1,17122,0,814985
32996,1,1,149454,6877,2419200
33001,679,93,9546,6750,3337
33034,20,3,24617,0,104090
33053,1885,156,1014,6944,1190
33063,66,2,173158,0,36754
33072,2,2,2738786,6877,8971
33075,1,1,494,6877,2419200
33114,65,39,2527,8906,33255
33119,618,448,3516,11676,179
33141,1,1,424,6877,2419200
33152,215,56,362,6909,21
33166,11,3,2022311,6877,162608
33167,214,53,499,7114,7214
33174,975,621,874,8802,2424
33197,9,1,55799,6877,82987
33217,765,606,2582,8609,11
33224,9,1,505,0,11712
33242,2,1,1422672,0,299517
33248,1,1,392304,0,2419200
33257,1,1,5384,6877,2419200
33266,3,1,56540,6877,116687
33275,2,1,5712,6877,645460
33278,2,1,1542181,6877,363292
33281,10,1,661830,6877,134332
33314,10,10,170,9759,18720
33316,3,1,225608,6877,201296
33326,14,9,186,8959,150237
33335,1,1,57849,0,2419200
33355,6,1,997938,0,101181
33371,1093,690,729,8932,1508
33380,1,1,2063,6877,2419200
33381,1,1,2238,0,2419200
33385,254,59,1716,8586,267
33388,8,1,673980,0,160144
33393,5,2,763882,1375,309827
33408,5,1,63815,0,413237
33415,1087,137,711,7016,2260
33418,1,1,16262,0,2419200
33420,4,2,3990656,0,21035
33446,2699,1177,48181,7560,471
33454,20,1,77253,0,60239
33473,16,1,167593,0,125017
33475,1,1,1675,6877,2419200
33481,2,1,168,0,0
33485,2,1,29810,6877,428614
33486,16,3,6311756,860,92941
33494,48,24,392,6877,3466
33500,1,1,65909,6877,2419200
33511,1,1,184068,0,2419200
33516,7,2,976,6877,185162
33534,518,45,197,6877,1809
33536,1201,454,1004,7298,289
33544,1,1,940687,6877,2419200
33559,3,2,929306,0,375095
33562,1,1,6133,6877,2419200
33589,15,11,393,9393,44
33596,2,2,3877,6877,886672
33601,1,1,72584,6877,2419200
33609,762,105,507,6977,2004
33620,17,2,228396,6877,106561
33624,1,1,608,6877,2419200
33653,1,1,1241800,6877,2419200
33658,3,1,1979059,0,139796
33661,2,1,9925,6877,622976
33662,9,3,216137,764,234744
33663,61,1,15430,6877,15469
33667,24,1,1299778,0,90218
33686,27,2,496173,8215,70526
33693,8,1,527174,6877,281110
33700,2,1,559,6877,948875
33702,69,21,388,5382,29031
33704,4,1,26623,6877,281432
33707,1,1,2413,0,2419200
33709,3,2,636999,4585,104734
33713,1,1,69401,0,2419200
33727,1,1,3557,0,2419200
33736,1,1,52107,6877,2419200
33739,1,1,5736335,6877,2419200
33758,1,1,2545,0,2419200
33765,309,4,483,6877,3097
33790,1,1,21369,0,2419200
33798,2,1,29668,6877,44367
33811,4,1,73254,0,584018
33836,1,1,23377,6877,2419200
33861,7,2,3104,6877,172403
33878,1,1,499,6877,2419200
33883,4,1,1935858,6877,363166
33892,8,1,26778,0,105185
33905,7,3,459609,2947,185378
33916,9,1,296018,0,222229
33918,1,1,2021,0,2419200
33932,19,1,960868,6877,77380
33935,3,1,244926,6877,420966
33939,7,2,2952463,9122,40433
33950,2,1,219948,0,347803
33968,4,1,96447,6877,392268
33969,547,1,555,6877,4578
33984,2,1,14007,6877,84
34001,117,7,759351,2353,19295
34002,1576,24,428,6877,1499
34007,2,1,688508,0,430490
34013,84,7,496630,0,25950
34016,1,1,52646,0,2419200
34026,3,1,486870,0,405514
34038,10,10,14718,6189,76086
34057,1,1,63736,0,2419200
34061,1,1,97871,6877,2419200
34070,2,1,232909,0,951408
34105,42,1,247979,6877,52066
34117,4,1,81893,0,386242
34121,1,1,2239,6877,2419200
34122,2,1,371,0,451
34129,3,1,945832,6877,549317
34147,95,89,1477,8123,765
34164,14,1,220578,6877,154253
34182,2,1,8090,6877,189738
34185,77,1,239834,0,26918
34190,1,1,6651,0,2419200
34196,3,1,603,6877,230594
34198,42,13,128679,3111,57686
34201,2,1,61221,0,118251
34211,34,7,1808,7401,40943
34215,2,1,2287,0,2108
34229,1,1,8773,6877,2419200
34242,10,2,620372,1375,228169
34244,3,1,2079,6877,94
34270,1,1,528424,0,2419200
34325,2,2,499,6877,607241
34328,14,2,6439921,0,153721
34351,4,1,2157,6877,415484
34352,1,1,516947,6877,2419200
34358,6,2,187709,6877,306685
34375,1,1,6013,0,2419200
34376,6,1,52914,6877,285427
34388,1,1,92270,6877,2419200
34415,93,15,395,6877,7001
34430,2,1,4660,0,693723
34436,1,1,2167,6877,2419200
34442,3,3,1575,6877,124
34450,116,8,7456,711,116
34452,1,1,10093,6877,2419200
34472,60,51,2712,7131,33796
34480,131,120,4368,8335,9282
34482,9,1,1095,6877,21376
34520,10,1,22352,0,149198
34532,7,1,197422,0,272357
34540,8,1,26049,6877,232303
34548,4,3,22896,1719,176066
34556,1,1,21168,6877,2419200
34570,3,1,109482,0,487485
34577,1,1,1146844,0,2419200
34593,2,1,9547643,0,224644
34599,2,2,47338,6877,96459
34604,1,1,4327,6877,2419200
34622,2,1,13760,0,57220
34658,1074,592,639,8291,15
34664,1,1,781,0,2419200
34667,2151,1454,1459,8160,643
34679,8,2,26172,2579,249675
34685,20,2,441812,6189,120923
34694,7,1,2339818,6877,135608
34708,35,2,3847470,0,48064
34710,7,7,5949,4250,62834
34717,2,1,807759,0,164570
34723,5,1,93668,6877,72121
34742,1,1,2378,6877,2419200
34788,1,1,2612,0,2419200
34828,12,1,2238773,0,157239
34833,97,23,758,6969,6784
34838,1,1,5116,0,2419200
34842,31,3,286281,6877,47604
34847,1697,123,589,6966,703
34851,1,1,945,0,2419200
34890,1,1,1822,6877,2419200
34897,466,17,455,6877,3279
34903,1,1,3715,0,2419200
34906,2,1,398851,6877,85923
34910,4,1,637,6877,116729
34915,1,1,1380,0,2419200
34927,3,1,168680,6877,6545
34938,1,1,216,6877,2419200
34960,30,2,623805,6877,25765
34963,24,1,100249,0,39683
34991,20,6,125250,344,99558
34992,2,1,1265,6877,1909
34993,6,1,1751,6877,2232
35002,43,1,5163246,6877,51445
35020,198,86,1613,7651,2822
35022,3,1,51934,0,368460
35032,2,2,168,6877,64881
35046,55,5,129414,6752,36159
35048,2,1,2686,6877,390240
35057,1,1,2140,6877,2419200
35060,1,1,44004,0,2419200
35069,29,6,406,6877,75
35103,11,9,173,10806,93351
35108,5,1,564411,6877,309453
35117,63,54,22835,8620,16640
35122,2,1,8696,0,770443
35142,4,1,383867,0,368795
35147,1,1,286,0,2419200
35150,1,1,13485,6877,2419200
35151,8,1,2793945,6877,211518
35154,1,1,108056,0,2419200
35156,2,1,1753832,6877,225890
35157,11,1,202679,0,185727
35177,251,142,1630,2632,3954
35183,3,3,123411,6877,489609
35184,1,1,15665,6877,2419200
35186,3,2,28274,6877,20541
35193,2,1,29086,0,475950
35218,36,2,55570,6877,11998
35221,13,3,216544,1058,145676
35225,5,1,5415780,0,243293
35230,4,2,4389198,0,433882
35231,9,8,424,6877,8501
35235,3,3,1926,2292,250979
35297,6,2,94579,4501,259257
35307,1,1,1389,6877,2419200
35312,4,2,3184,1719,154235
35318,5,1,51249,6877,127662
35332,1,1,5187,6877,2419200
35337,1,1,134252,6877,2419200
35343,1,1,25426,0,2419200
35345,6,2,2443122,6877,305006
35355,1,1,6081292,6877,2419200
35378,3,1,12727,0,293602
35379,7,1,126046,0,271493
35386,1,1,1711,6877,2419200
35388,4,1,196208,6877,496553
35393,29,2,701,2609,21324
35406,1,1,1260593,0,2419200
35412,17,2,473830,0,123590
35437,2,1,350,6877,1137
35441,13,2,41687,6877,163704
35445,9,1,1050748,6877,85383
35461,344,268,1338,12041,1976
35463,32,1,14938430,6877,61241
35503,24,1,27807,0,89303
35511,5,2,78056,0,77382
35512,12,3,734887,1146,166508
35517,6,1,17761,6877,370056
35518,3,1,19655,6877,311478
35522,12,1,123246,0,26237
35526,36,34,2907,7323,12009
35529,1,1,5514,6877,2419200
35551,3,2,2430,0,156975
35553,1,1,88882,6877,2419200
35555,1,1,214,6877,2419200
35559,1,1,1479,0,2419200
35565,5,4,137516,4192,28882
35572,4,2,302594,6877,300504
35612,35,1,273827,6877,62039
35615,2,1,358739,0,1648
35625,1,1,5671,6877,2419200
35631,1,1,7390,0,2419200
35645,4,2,596395,6877,37934
35653,1,1,10558,0,2419200
35670,2,1,15007,0,5302
35681,4,4,3051,7639,42557
35685,27,1,226300,0,80879
35687,2,1,12871,6877,0
35701,4,1,28083,0,569438
35716,8,1,463630,6877,65116
35721,5,1,2556885,0,154921
35722,2,1,925570,0,345487
35737,2,2,11114,6877,345294
35765,1,1,404,6877,2419200
35766,1,1,17239,6877,2419200
35772,1037,815,932,8395,968
35778,3,1,32193,6877,500446
35780,60,6,1390,6914,10202
35782,1,1,11502,6877,2419200
35784,1,1,1059995,0,2419200
35797,1,1,27599,6877,2419200
35798,14,3,1531,6877,70107
35806,5,3,59874,6877,290220
35807,841,2,456664,8,984
35813,19,1,196719,6877,109046
35825,13,1,2753590,6877,161619
35830,1215,366,754,8081,1922
35835,5,1,38928,0,44983
35849,1,1,118435,6877,2419200
35859,2,2,42608,0,27202
35869,500,393,801,8325,453
35877,2,1,1733286,0,73670
35882,291,264,1363,8074,1345
35894,2,2,1522,6877,890939
35898,30,1,308476,0,9827
35904,291,1,659,6877,8428
35912,44,1,1071377,6877,50371
35930,25,25,10137,9728,107
35938,3,1,17983092,0,140
35943,4,2,702,0,280448
35959,1,1,9987071,8531,2419200
35961,1,1,1413649,6877,2419200
35963,2,1,2027,6877,472
35966,2,1,39043,0,198565
35973,5,1,750,6877,137730
35992,29,1,596079,6877,76818
36003,1,1,424,0,2419200
36014,8,1,88992,6877,250881
36021,2,1,209237,0,36541
36026,6,1,5391369,0,957
36044,1385,88,886,6882,1579
36046,3,2,55219,6877,267091
36049,2,1,1453028,0,80576
36059,3,1,4264,0,226672
36071,5,3,320118,6877,305164
36083,1,1,950027,6877,2419200
36104,90,1,2224272,0,13724
36130,5,1,1867298,0,244498
36141,16,1,3813757,0,130861
36144,8,4,76957,860,12415
36175,489,401,1132,8218,2437
36179,10,2,389170,6877,175654
36187,14,2,2908962,6877,147562
36190,1,1,266913,6877,2419200
36203,7,1,986386,6877,226204
36207,1,1,277518,6877,2419200
36217,2,2,418,6877,40334
36239,1550,114,567,6934,1491
36240,5,1,5352258,6877,173454
36246,9,9,920,7794,44900
36256,3,3,788598,6877,282417
36265,18,2,118099,6877,125775
36278,1,1,1440,0,2419200
36281,1,1,139746,6877,2419200
36282,60,1,386370,0,36031
36286,6,3,43032,0,295446
36296,2,1,6473485,0,45082
36304,2,1,40242,0,219441
36307,1,1,2222415,6877,2419200
36347,15,1,6512280,0,116233
36348,3,2,78635,9387,603161
36364,4,1,611268,6877,129434
36367,10,2,1046292,6877,141463
36368,3,1,16782,0,258434
36378,1,1,58285,6877,2419200
36381,2077,561,479,7394,675
36385,9,1,128649,0,32192
36389,1241,142,337,6909,1100
36395,6,1,316412,6877,172939
36427,2,2,10204,0,16594
36431,17,1,522,0,54701
36436,40,1,936182,0,58220
36437,12,2,25233,6877,176393
36443,5,1,7488,0,103868
36445,3,1,660786,6877,112996
36451,1,1,3271064,6877,2419200
36455,11,3,747844,6877,177167
36472,18,1,164004,0,87003
36504,1,1,215315,0,2419200
36521,17,1,848556,0,122316
36554,2,1,1354,0,23898
36558,9,7,2083,6113,28437
36560,3,2,227070,4585,386697
36566,7,1,1726868,6877,180604
36570,4,2,354715,0,77387
36571,1,1,1036641,6877,2419200
36585,1,1,1287,0,2419200
36590,2,1,1466869,0,2
36596,9,1,951349,6877,268519
36611,3,2,47219,6877,35332
36627,1,1,188115,0,2419200
36644,3,2,17978,6877,55412
36652,3,1,4160771,0,233166
36660,5,4,1166,6877,345601
36675,2,1,182563,0,222569
36684,1,1,1614677,0,2419200
36687,1285,1040,1245,8676,1
36690,9,4,4365442,0,240484
36698,27,14,29413,7578,46991
36706,2,1,787774,0,308699
36710,1,1,22936,6877,2419200
36716,4,1,48152,6877,183599
36718,1,1,147580,6877,2419200
36724,48,2,967629,0,45477
36725,6,1,2000176,6877,168645
36734,2,1,4622,6877,57205
36735,4,1,1635735,6877,422850
36740,10,2,828960,6877,209012
36749,1,1,5592,6877,2419200
36754,5,1,879572,6877,23905
36756,19,1,1251575,6877,112517
36758,2,1,23898,0,289124
36772,2,2,7077,3439,239844
36780,20,1,74219,6877,46323
36783,3,1,13744,0,49617
36793,2,1,4481,6877,930863
36802,5,1,455,6877,80753
36807,4,2,89708,6877,1403
36813,11,1,722462,0,204854
36820,1,1,7215,6877,2419200
36821,17,1,152747,0,108820
36822,3,2,3591223,0,716831
36844,1,1,220,0,2419200
36851,3,1,9745,0,519152
36852,1,1,228,6877,2419200
36857,1,1,10184,0,2419200
36865,2,1,7646582,6877,294
36867,3,3,884,6877,311548
36871,10,1,500064,6877,80099
36885,29,1,104720,0,71107
36891,3,2,22934,6877,226873
36906,2,1,549182,6877,300394
36907,7,1,2111,6877,103
36948,85,84,1688,8626,22
36949,2198,191,562,7026,1101
36964,1,1,3370,6877,2419200
36968,797,658,564,8482,1097
36984,2,1,1812068,6877,57262
37002,1,1,1700,6877,2419200
37004,3,1,2079,6877,26117
37013,13,1,15622,0,159559
37041,21,3,2474,6877,80961
37044,1,1,391,6877,2419200
37051,1,1,27372,0,2419200
37054,3,1,10207,0,326228
37055,16,1,44508,6877,27325
37069,7,1,104536,0,300523
37096,1,1,5275512,6877,2419200
37102,811,349,27496,12411,2930
37113,1,1,2207687,6877,2419200
37133,1,1,2179,0,2419200
37137,13,2,1148,6877,60512
37139,3,2,8672,0,355581
37150,5,2,471685,6877,394656
37158,1,1,525,0,2419200
37161,3,3,168,6986,3227
37164,4,1,142190,6877,66612
37168,11,2,1599078,0,203895
37183,23,21,608,7033,31003
37186,1,1,2964485,0,2419200
37212,1,1,1451576,6877,2419200
37230,1,1,6076,0,2419200
37231,2,1,28788,6877,390998
37240,2,2,821616,0,88962
37250,1,1,2106892,6877,2419200
37257,12,2,181824,6304,166388
37258,2,1,2109,0,334792
37276,1,1,435,6877,2419200
37297,95,1,89327,6877,23045
37298,19,1,513065,6877,113135
37302,7,1,584704,6877,210473
37306,2,1,36687,0,815381
37313,32,1,1196,0,31123
37319,1,1,504055,6877,2419200
37320,4,1,42317,0,151487
37332,1,1,3838,6877,2419200
37335,2,1,251385,6877,948771
37343,1,1,13121,6877,2419200
37354,9,2,61568,6877,147017
37363,8,2,621147,860,269658
37381,2,1,1023,6877,612670
37390,4,1,736736,6877,539082
37411,237,176,758,8364,1051
37425,1,1,160,0,2419200
37434,5,4,23814,6877,384507
37442,1,1,101528,6877,2419200
37445,2,1,356287,0,689117
37446,3,1,23303,6877,254826
37465,77,12,395,6877,652
37466,17,9,401,6877,25860
37489,3,2,74816,6877,629376
37500,4,1,1421707,0,83185
37504,8,1,25613,6877,272330
37505,2,1,3664184,6877,14315
37508,1003,128,352,6909,107
37510,8,1,116777,0,151279
37513,1,1,468392,6877,2419200
37520,394,286,896,8750,3751
37522,37,8,373929,0,53330
37528,15,3,5751713,5502,139764
37533,3,2,375,6877,355348
37545,15,1,113278,0,80095
37555,2,1,379526,6877,133857
37560,1011,20,507,6877,1041
37564,2,2,1085366,3439,259615
37585,35,1,521433,0,56983
37596,38,3,1885,4162,46114
37611,1,1,11609,0,2419200
37615,1,1,5461,6877,2419200
37631,3,1,3774,6877,9747
37632,24,2,339071,0,39292
37637,623,390,525,8435,1447
37639,36,1,455,0,3536
37641,1,1,2651,6877,2419200
37694,3,1,4870,6877,519129
37697,84,21,459,6866,5387
37706,3,1,121927,6877,450583
37718,1,1,1569,6877,2419200
37747,2,1,249506,6877,655554
37755,968,100,340,6881,1904
37760,1,1,98299,6877,2419200
37767,1,1,7204,0,2419200
37770,1,1,20248,6877,2419200
37783,4,1,752683,0,233813
37811,62,1,585182,0,34642
37829,3,2,1541099,0,134344
37832,5,1,499808,0,359454
37841,137,2,53121,653,14929
37858,6,4,86342,4585,284488
37860,6,1,744591,0,90733
37871,1226,1,1417,0,2003
37873,2,2,44458,0,1188472
37876,573,19,457,6877,1743
37880,233,1,511887,6877,10652
37892,19,1,1465153,6877,102995
37893,3,3,324477,2292,177153
37894,1,1,476062,0,2419200
37906,1,1,152197,0,2419200
37907,7,2,1525848,6877,210913
37908,1,1,3001,0,2419200
37910,2,1,1742990,0,311594
37915,3,1,380948,0,24006
37924,2,1,67157,6877,204958
37926,10,2,1504318,2751,197185
37934,1,1,5680,0,2419200
37935,1,1,695,0,2419200
37944,1,1,37556,0,2419200
37947,20,8,88678,6893,24436
37953,28,11,133217,8565,43203
37971,299,75,292,7016,1678
37973,3,3,197,6877,704147
37977,5,2,2206642,0,409740
37983,1,1,71719,0,2419200
37989,121,116,59543,8121,2167
37995,5,1,2231,6877,438677
37997,2,2,5406539,6877,760350
38009,2,1,600771,6877,307697
38015,4,4,1140,6877,302382
38023,1,1,679923,6877,2419200
38028,1,1,9717,0,2419200
38042,464,146,780,7312,654
38047,1,1,19179,0,2419200
38053,1,1,8995799,6877,2419200
38058,1,1,101297,6877,2419200
38062,17,1,2327,6877,5023
38072,25,25,783,8611,168
38073,4,1,557,6877,64540
38076,2,1,47947,6877,1031
38081,3,3,338,7471,3312
38086,202,175,6074,8336,62
38111,4,1,436,6877,212
38112,256,186,1826,8044,451
38115,3,1,1599574,6877,162331
38120,1,1,890,6877,2419200
38123,43,4,74456,0,56333
38124,888,156,706,6893,288
38140,8,2,168,6877,279901
38143,1,1,953418,0,2419200
38151,306,280,1513,8656,265
38168,2,1,15122441,6877,2462
38169,2,1,344410,0,10017
38182,2,1,255834,6877,216035
38211,12,2,336836,4012,166931
38224,3,1,254581,0,40482
38243,6,5,53383,2292,315880
38262,1,1,426,0,2419200
38277,138,3,410944,6877,2996
38280,308,76,22383,13597,2541
38291,15,1,1672992,6877,50422
38293,17,2,341812,6877,77590
38302,11,1,624530,0,149691
38317,11,2,4910,0,148206
38328,6,1,1173442,6877,305568
38335,1,1,2283,6877,2419200
38344,1,1,71532,0,2419200
38349,11,1,2072,6877,15103
38360,49,42,1825,2682,13751
38363,5,1,781,0,0
38376,1,1,19747,0,2419200
38399,4,1,845732,0,304541
38401,10,3,1614,7233,21425
38413,13,1,126908,0,69421
38415,2,1,1655,0,10004
38423,3,2,10438998,6877,260434
38424,1,1,364926,6877,2419200
38436,981,84,510,6898,2405
38443,6,5,1277,5731,7
38448,1,1,1059,6877,2419200
38451,856,20,442,6877,95
38454,1010,163,374,6968,1028
38456,8,3,2254,7322,45189
38505,8,2,1299793,6877,289253
38519,1,1,38192,6877,2419200
38534,2,2,1086,7768,594730
38537,1520,1217,1573,8455,103
38554,1,1,5324611,0,2419200
38563,3,2,500,6877,279894
38564,3,2,28673,6877,613703
38565,17,4,1584,6877,77753
38578,1,1,4168426,0,2419200
38590,1,1,12412,6877,2419200
38593,1,1,835,0,2419200
38626,2,2,27074,6877,152155
38662,9,2,66036,1528,249215
38663,1,1,41113,6877,2419200
38692,4,2,462131,5158,559699
38693,12,1,210653,0,451
38695,1,1,54753,8531,2419200
38703,1,1,55433,6877,2419200
38705,61,2,752,0,26053
38719,4,1,14502,6877,127575
38738,3,1,6268966,0,545583
38744,2,1,89399,0,795143
38751,3,2,704187,4585,633825
38758,1,1,67496,0,2419200
38778,5,2,1510061,6877,125163
38780,11,1,418,6877,2099
38784,13,1,1223075,6877,146356
38789,2,1,23233,6877,667140
38793,3,1,190898,6877,609778
38798,762,262,1478,7446,541
38816,7,1,509,0,25506
38841,6,2,275,3439,330033
38842,7,1,38908,0,49374
38848,4,2,10765,6877,208482
38856,4,1,2205192,6877,384466
38859,2,1,2223,0,223484
38909,4,1,1025111,6877,463238
38911,1,1,4542436,6877,2419200
38921,1,1,13540,6877,2419200
38935,6,1,7685562,6877,104392
38936,3,1,5464,0,271
38939,1,1,312,0,2419200
38947,5,1,64135,6877,109511
38958,3,3,6451515,0,373396
38976,3,3,172,9278,227035
38977,1,1,1444,0,2419200
38983,74,2,14306591,0,26850
38989,1,1,39781,6877,2419200
38997,2028,1415,1580,8271,1139
39020,1,1,1158,6877,2419200
39027,9,8,436,7126,428
39040,1927,371,560,7454,1261
39056,2,1,4329,6877,132
39063,14,2,141089,0,111524
39073,20,1,890098,0,107718
39074,1460,176,369,7111,134
39078,270,238,449,8197,96
39080,30,2,564,688,63042
39084,2,1,3118,6877,1232
39101,4,1,7093640,6877,461995
39146,8,2,445005,6877,148064
39169,4,1,7593,0,168466
39180,3,2,12118,6877,425936
39190,1,1,6094,0,2419200
39197,2,1,9612,0,114664
39199,585,74,28220,6677,3689
39235,1,1,49392,6877,2419200
39238,2,1,32676,6877,304171
39257,23,2,47530,0,85596
39263,2,1,31210,0,998169
39295,1,1,3152,0,2419200
39304,1,1,450,0,2419200
39306,3,1,242099,0,32291
39320,1,1,310053,0,2419200
39321,1,1,76814,0,2419200
39323,2,1,3316764,0,130
39324,1,1,1654466,6877,2419200
39336,4,1,4985,6877,110525
39338,1,1,35414,6877,2419200
39340,49,1,1139827,0,30195
39350,13,1,802,6877,7524
39355,2,1,7042,0,310652
39372,1374,133,334,7045,742
39375,9,2,122736892,6877,143807
39378,4,1,527,6877,0
39382,1,1,5693968,6877,2419200
39414,6,5,233550,5731,201074
39423,15,1,9204183,8531,150566
39428,1,1,16254,0,2419200
39431,2,1,100173,0,267
39443,527,242,582,8332,1277
39448,5,3,870817,6877,124540
39460,2,2,634404,3439,82969
39478,526,72,332,6877,172
39494,1,1,5594,6877,2419200
39496,1,1,135346,0,2419200
39510,241,55,473,6966,10101
39515,1,1,1424,6877,2419200
39517,40,1,494,0,26345
39532,1,1,1517,6877,2419200
39533,16,1,1129050,0,131771
39535,1,1,17024,6877,2419200
39539,3,2,3129993,6877,3753
39542,50,1,19050,0,34523
39552,10,9,350,10870,128
39560,146,111,3949,12078,5341
39561,4,1,25464,6877,196699
39565,3,2,3593594,0,290537
39566,532,313,516,8368,3309
39574,4,1,32879,0,182146
39580,3,2,176135,4585,168729
39591,17,1,1748738,6877,77766
39595,6,1,657695,6877,331758
39610,3,2,14528,6877,611
39624,471,104,620,7035,5156
39641,1,1,2554,0,2419200
39656,5,1,5582,0,172901
39666,1397,3,438,6877,1110
39676,5,1,5097750,0,439407
39679,1,1,71564,6877,2419200
39745,2,1,2275,6877,11498
39751,1,1,7241,6877,2419200
39760,15,1,89396,6877,133005
39761,3,1,2640459,6877,110874
39779,7,1,5235,0,184289
39780,2,1,97975,6877,304011
39782,774,255,1502,7331,1669
39783,3,1,998933,6877,549707
39787,1,1,8592,6877,2419200
39805,32,3,414967,1934,63661
39807,859,674,2899,8771,993
39810,71,23,505,6877,3671
39821,2,2,1881,7639,499
39824,461,95,377,7052,1689
39833,1,1,2538,6877,2419200
39841,57,1,112282,0,42887
39872,6,1,1653091,0,132594
39894,11,1,450457,0,189256
39900,7,1,1506,0,3472
39914,17,1,3554,0,20641
39915,1,1,3589,6877,2419200
39916,6,5,736,7625,10
39943,1,1,8784,6877,2419200
39947,1,1,423,17003,2419200
39959,3,1,2741087,0,545588
39961,24,1,3873,6877,3673
39967,7,1,1063960,0,246049
39977,3,1,17117,0,85244
39982,2,2,105222,6877,241904
39988,1,1,1009,0,2419200
39991,2,2,1591,6877,37792
40001,1,1,366,17003,2419200
40006,4,1,3835938,0,234773
40017,5,1,288170,6877,279455
40019,20,1,1494736,0,78833
40031,1,1,5085,6877,2419200
40034,9,1,181574,6877,172754
40053,498,2,280305,14,2210
40059,2,1,45947,6877,949422
40063,4,1,2359045,6877,223732
40065,1,1,1195,0,2419200
40073,1,1,1474,0,2419200
40078,18,2,214567,0,125041
40086,9,1,365956,0,222990
40087,15,4,151688,2292,133737
40098,40,1,1385726,0,4899
40103,1,1,3786,0,2419200
40112,7,5,1608,7605,11656
40134,10,2,226294,6877,217183
40166,1,1,540102,0,2419200
40176,22,1,530,6877,2246
40183,6,2,2308198,0,337443
40202,1,1,647003,0,2419200
40241,1,1,3389014,6877,2419200
40253,1,1,1594,0,2419200
40268,1,1,266728,0,2419200
40270,28,6,1252,5577,67585
40276,2,1,128639,6877,330
40280,2,1,53749,6877,254633
40294,11,3,854656,1250,142995
40297,4,1,1858845,0,588393
40308,46,2,427736,6877,41358
40311,2,1,40993,6877,95908
40312,2,2,597,7841,44
40322,10,3,14739,6877,157841
40333,929,633,759,8709,206
40334,1,1,434,17003,2419200
40344,2,1,47445,0,297934
40360,2,2,76254,3439,166978
40365,2,1,7616841,6877,273963
40381,20,1,9144,6877,98289
40386,3,1,973829,6877,516132
40419,355,310,4302,8593,4615
40420,13,1,4747668,8531,15462
40427,3,1,361408,6877,281377
40431,3,1,4259878,6877,324005
40454,2,1,641455,6877,831803
40456,6,1,808688,0,125965
40481,30,28,430,8401,28
40487,1,1,341352,0,2419200
40494,3,1,104780,6877,514762
40521,216,189,392,8046,377
40523,1,1,2548742,0,2419200
40525,4,1,2168,6877,90
40529,45,1,1237,0,5018
40532,1,1,369490,0,2419200
40555,4,2,663,6877,25828
40564,3,2,19679,2292,617024
40571,2,1,2653,6877,67434
40572,13,3,207778,6877,186231
40579,99,77,581,8467,39
40580,9,1,2444535,0,202874
40581,8,2,8804,0,233572
40592,16,2,1455481,0,136444
40609,2,1,1574,6877,6814
40624,5,1,92838,6877,155374
40636,3,2,364361,2292,366675
40639,24,1,501295,6877,83309
40669,426,369,1719,8473,12
40679,1,1,279291,6877,2419200
40683,2,1,1287015,6877,782646
40690,48,1,2295807,0,43606
40691,14,1,2599592,0,149996
40693,1,1,1705983,6877,2419200
40696,2,1,13517,0,265227
40715,494,273,571,8117,3867
40720,24,1,246955,6877,90774
40730,1,1,929,0,2419200
40743,2,2,45780,6877,59462
40760,20,1,195374,6877,115597
40765,1,1,10142,0,2419200
40781,5,1,513,0,0
40809,1,1,881403,6877,2419200
40811,5,2,143131,0,263157
40821,1,1,3917,6877,2419200
40823,3,2,1458610,6877,13491
40845,2,1,2421295,0,429
40846,31,1,2116,6877,29
40855,1,1,424,0,2419200
40881,1,1,36422,0,2419200
40889,3,3,411,6877,908
40898,328,267,2378,8193,2937
40909,1,1,1140162,6877,2419200
40910,11,1,127320,0,135316
40918,14,1,667398,0,154416
40921,7,1,1066,6877,97480
40924,7,1,842342,0,209475
40925,2,1,464255,0,1003311
40934,2,1,784678,6877,312578
40935,1,1,2257,6877,2419200
40949,2,1,252182,0,15372
40970,1,1,254,6877,2419200
40979,1,1,1931,0,2419200
40990,3,1,267198,6877,185572
40991,13,1,451,6877,179258
41029,3,1,22060,0,1927
